candidate_id,family,timeframe,context,trigger,confirmation,invalidation,exit_family,time_stop_bars,hypothesis,economic_fingerprint,priority_seed,novelty_score
s70_2e76b12c87066005,squeeze_flow_breakout,4h,transition,oi_divergence_break,oi_expansion_confirm,volatility_recompression,scale_out_then_trail,36,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",c589e9183e63ef9a6c6e,0.75,0.26666667
s70_491e52c4da1590c7,volatility_reclaim_break,2h,liquidity_rotation,pullback_reclaim,multi_tf_alignment_confirm,failed_reclaim,time_exit,8,"{'context': 'liquidity_rotation', 'trigger': 'pullback_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 8}",e0c885f1c4a2f787732c,0.75,0.26666667
s70_786135a0b1a0a381,regime_shift_entry,1h,vol_shock,session_rotation_break,multi_tf_alignment_confirm,failed_reclaim,fixed_rr,72,"{'context': 'vol_shock', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",25b421e11889a097bb4f,0.75,0.26666667
s70_eb1b1b6d2087a897,crowded_side_squeeze,15m,transition,session_rotation_break,multi_tf_alignment_confirm,flow_reversal,fixed_rr,48,"{'context': 'transition', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 48}",595ba7f5b79c11a92846,0.75,0.26666667
s70_f1e6f4dcf86854b8,flow_exhaustion_reversal,30m,vol_shock,session_rotation_break,multi_tf_alignment_confirm,flow_reversal,scale_out_then_trail,72,"{'context': 'vol_shock', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 72}",5351cb024fe114b70707,0.75,0.26666667
s70_02ad2ae63e97f43f,regime_shift_entry,1h,vol_shock,liquidity_sweep_reclaim,none,volatility_recompression,trailing_atr,24,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 24}",e4eadfc80bf14456e2a1,0.75,0.25
s70_19854265eed99e6c,trend_flush_recovery,4h,liquidity_rotation,compression_breakout,none,flow_reversal,scale_out_then_trail,36,"{'context': 'liquidity_rotation', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",fd0d1774a7c84b7cd2a6,0.75,0.25
s70_84189c1e537ce33b,flow_exhaustion_reversal,30m,vol_shock,liquidity_sweep_reclaim,none,structure_break,time_exit,16,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 16}",2eb30caf24dc2aa783a9,0.75,0.25
s70_99e3d235d84c0c60,funding_imbalance_revert,15m,trend,compression_breakout,volume_expansion_confirm,flow_reversal,fixed_rr,48,"{'context': 'trend', 'trigger': 'compression_breakout', 'participation': 'volume_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 48}",d97f18f9c72c03c27d52,0.75,0.25
s70_a0acab49cfd3bb17,volatility_reclaim_break,2h,liquidity_rotation,compression_breakout,none,volatility_recompression,fixed_rr,24,"{'context': 'liquidity_rotation', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 24}",fb0631619b651119f18f,0.75,0.25
s70_5a60bc3ec4321133,funding_imbalance_revert,15m,trend,oi_divergence_break,multi_tf_alignment_confirm,structure_break,trailing_atr,12,"{'context': 'trend', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 12}",b74e4901a6ee050d4eb8,0.75,0.23333333
s70_af72a9de54bb31b3,volatility_reclaim_break,2h,liquidity_rotation,oi_divergence_break,oi_expansion_confirm,structure_break,trailing_atr,72,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 72}",2728182dea0a16cd37cf,0.75,0.23333333
s70_d70983550728f170,open_interest_divergence_break,30m,trend,session_rotation_break,multi_tf_alignment_confirm,volatility_recompression,fixed_rr,16,"{'context': 'trend', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",ff46d4865e7f535adccb,0.75,0.23333333
s70_e18e583273017e09,multi_tf_bias_alignment,1h,range,session_rotation_break,multi_tf_alignment_confirm,volatility_recompression,scale_out_then_trail,24,"{'context': 'range', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24}",d612aabed37103e02296,0.75,0.23333333
s70_fc1adc397f7cf3be,trend_flush_recovery,4h,liquidity_rotation,oi_divergence_break,oi_expansion_confirm,structure_break,time_exit,8,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 8}",3d4bce94b303e892f894,0.75,0.23333333
s70_50fcff386a8dd7c3,liquidity_sweep_reversal,15m,transition,compression_breakout,volume_expansion_confirm,volatility_recompression,scale_out_then_trail,12,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'volume_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",57dead7d700dba02a1cb,0.75,0.21666667
s70_520b67569069d109,multi_tf_bias_alignment,1h,range,liquidity_sweep_reclaim,none,structure_break,time_exit,72,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 72}",6c4b68fffbca89bb2b64,0.75,0.21666667
s70_798ea670da45d6c0,funding_imbalance_revert,15m,trend,pullback_reclaim,none,failed_reclaim,scale_out_then_trail,36,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",b7121c34f871c91f7a19,0.75,0.21666667
s70_98018db5fc048c01,open_interest_divergence_break,30m,trend,liquidity_sweep_reclaim,none,failed_reclaim,trailing_atr,48,"{'context': 'trend', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 48}",2810ef0c4d8ff1e4d994,0.75,0.21666667
s70_a8e42634b83d817d,session_liquidity_rotation,2h,range,liquidity_sweep_reclaim,none,structure_break,trailing_atr,8,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 8}",2e33cde03eceb23af5db,0.75,0.21666667
s70_da9fc12f6272f82e,structure_pullback_continuation,4h,transition,compression_breakout,none,structure_break,fixed_rr,12,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'fixed_rr', 'time_stop_bars': 12}",f14721136e832b35db93,0.75,0.21666667
s70_11862b310daa0a2a,multi_tf_bias_alignment,1h,range,funding_flush_reversion,oi_expansion_confirm,flow_reversal,fixed_rr,16,"{'context': 'range', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",6668f923bc4c722056fe,0.75,0.2
s70_1d7c5cf84ef19777,structure_pullback_continuation,4h,transition,oi_divergence_break,oi_expansion_confirm,failed_reclaim,trailing_atr,36,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",66362bad86d6f9d4d9af,0.75,0.2
s70_30311e81f6d54e1d,session_liquidity_rotation,2h,range,funding_flush_reversion,oi_expansion_confirm,flow_reversal,scale_out_then_trail,24,"{'context': 'range', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24}",90e2066bdfd9e19572e7,0.75,0.2
s70_336907887d2941c7,liquidity_sweep_reversal,15m,transition,oi_divergence_break,multi_tf_alignment_confirm,failed_reclaim,time_exit,48,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 48}",93911de417b4ae8e22c8,0.75,0.2
s70_3be20b9342bf80d5,squeeze_flow_breakout,30m,vol_shock,oi_divergence_break,multi_tf_alignment_confirm,structure_break,trailing_atr,48,"{'context': 'vol_shock', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 48}",7968cdb2816c702c8395,0.75,0.2
s70_958a5fef089270ea,crowded_side_squeeze,1h,vol_shock,session_rotation_break,multi_tf_alignment_confirm,structure_break,time_exit,72,"{'context': 'vol_shock', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 72}",e3928a395fa64ad37880,0.75,0.2
s70_1580c1b3f188fca5,liquidity_sweep_reversal,2h,range,pullback_reclaim,multi_tf_alignment_confirm,volatility_recompression,time_exit,48,"{'context': 'range', 'trigger': 'pullback_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 48}",1da0ef2b040d6b74ebf2,0.73,0.66666667
s70_1717b8688d22fe16,open_interest_divergence_break,4h,liquidity_rotation,session_rotation_break,oi_expansion_confirm,failed_reclaim,scale_out_then_trail,12,"{'context': 'liquidity_rotation', 'trigger': 'session_rotation_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",d7d3cb0b1dfb2c3bd84e,0.73,0.66666667
s70_43e86ffee0122c2e,multi_tf_bias_alignment,15m,trend,session_rotation_break,multi_tf_alignment_confirm,structure_break,fixed_rr,16,"{'context': 'trend', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",29df548b01e9707cef1e,0.73,0.66666667
s70_579b4c6ab542b407,session_liquidity_rotation,30m,trend,session_rotation_break,multi_tf_alignment_confirm,structure_break,time_exit,24,"{'context': 'trend', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 24}",f0ecb840bc02c2e99596,0.73,0.66666667
s70_812a601ead220e5d,structure_pullback_continuation,1h,range,pullback_reclaim,multi_tf_alignment_confirm,structure_break,trailing_atr,36,"{'context': 'range', 'trigger': 'pullback_reclaim', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",7925ed41784fdd775b6b,0.73,0.66666667
s70_1196265df177ef3b,crowded_side_squeeze,15m,transition,funding_flush_reversion,volume_expansion_confirm,structure_break,trailing_atr,16,"{'context': 'transition', 'trigger': 'funding_flush_reversion', 'participation': 'volume_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 16}",b998029bfdceaee4d707,0.73,0.65
s70_14ab4b6e9a35d878,squeeze_flow_breakout,4h,transition,compression_breakout,none,structure_break,time_exit,16,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 16}",9a02d214005fd99ac240,0.73,0.65
s70_4c65a477f142b440,structure_pullback_continuation,1h,range,compression_breakout,none,failed_reclaim,scale_out_then_trail,8,"{'context': 'range', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8}",6c1f692ffd95de24c4d3,0.73,0.65
s70_6feb6bddbf45b080,session_liquidity_rotation,30m,trend,liquidity_sweep_reclaim,none,flow_reversal,fixed_rr,72,"{'context': 'trend', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",7451edba4b2b7db5de0c,0.73,0.65
s70_e8a7c4c2a9657aa7,liquidity_sweep_reversal,2h,range,compression_breakout,none,failed_reclaim,fixed_rr,12,"{'context': 'range', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 12}",89686af4bd1a10fc65e0,0.73,0.65
s70_2f879eecf5705ac0,crowded_side_squeeze,15m,transition,session_rotation_break,multi_tf_alignment_confirm,flow_reversal,scale_out_then_trail,72,"{'context': 'transition', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 72}",fd5934e3c8bc9d42d771,0.73,0.63333333
s70_7bf707088f1baaa9,flow_exhaustion_reversal,30m,vol_shock,session_rotation_break,multi_tf_alignment_confirm,failed_reclaim,fixed_rr,72,"{'context': 'vol_shock', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",af2f287b1fe89b68237c,0.73,0.63333333
s70_985c4d96b1c3e803,regime_shift_entry,1h,vol_shock,session_rotation_break,multi_tf_alignment_confirm,failed_reclaim,time_exit,8,"{'context': 'vol_shock', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 8}",f2ef20f2f1bdb8d216f9,0.73,0.63333333
s70_c56ef82e3fe29b3b,squeeze_flow_breakout,4h,transition,oi_divergence_break,oi_expansion_confirm,flow_reversal,fixed_rr,48,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 48}",cd88e8595843213b115a,0.73,0.63333333
s70_d453a524b5e0efaf,liquidity_sweep_reversal,2h,range,oi_divergence_break,oi_expansion_confirm,volatility_recompression,trailing_atr,36,"{'context': 'range', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",8af6eec41214cfde88fa,0.73,0.63333333
s70_1dcb56e6f9ddf0ff,volatility_reclaim_break,2h,liquidity_rotation,compression_breakout,none,flow_reversal,scale_out_then_trail,36,"{'context': 'liquidity_rotation', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",a0cf1be3b5753fa0d311,0.73,0.61666667
s70_43cb5cc50e5daa69,crowded_side_squeeze,15m,transition,liquidity_sweep_reclaim,none,volatility_recompression,time_exit,16,"{'context': 'transition', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 16}",a1211b89d563b1b26182,0.73,0.61666667
s70_b1a1098a34b63819,regime_shift_entry,1h,vol_shock,liquidity_sweep_reclaim,none,volatility_recompression,fixed_rr,24,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 24}",e79e9ece21cd2f50f4d6,0.73,0.61666667
s70_f4c4f9e9c27b20d9,flow_exhaustion_reversal,30m,vol_shock,liquidity_sweep_reclaim,none,volatility_recompression,trailing_atr,16,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 16}",a2e2c9d1bb6b04ede9c7,0.73,0.61666667
s70_fab4a43e1deb19cb,trend_flush_recovery,4h,liquidity_rotation,compression_breakout,none,flow_reversal,fixed_rr,48,"{'context': 'liquidity_rotation', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 48}",7a10266baa76dbe59970,0.73,0.61666667
s70_0e4431a743132393,trend_flush_recovery,4h,liquidity_rotation,oi_divergence_break,oi_expansion_confirm,volatility_recompression,trailing_atr,12,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'trailing_atr', 'time_stop_bars': 12}",4ec2e6b817283dcf123b,0.73,0.6
s70_2fb145bdb374be91,regime_shift_entry,1h,vol_shock,funding_flush_reversion,oi_expansion_confirm,structure_break,trailing_atr,72,"{'context': 'vol_shock', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 72}",17039a1525cf071db025,0.73,0.6
s70_33f4c1c96c6b0428,open_interest_divergence_break,30m,trend,session_rotation_break,multi_tf_alignment_confirm,volatility_recompression,scale_out_then_trail,24,"{'context': 'trend', 'trigger': 'session_rotation_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24}",24ec2bf35784d3099caf,0.73,0.6
s70_36070d3d9f77509c,volatility_reclaim_break,2h,liquidity_rotation,oi_divergence_break,oi_expansion_confirm,structure_break,time_exit,8,"{'context': 'liquidity_rotation', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 8}",7fdd87b61e86193a503e,0.73,0.6
s70_53b219b37dcd47cf,funding_imbalance_revert,15m,trend,oi_divergence_break,multi_tf_alignment_confirm,volatility_recompression,fixed_rr,16,"{'context': 'trend', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",def40c0880786989ed5d,0.73,0.6
s70_1278be2a0c3c2b31,open_interest_divergence_break,30m,trend,liquidity_sweep_reclaim,none,structure_break,time_exit,72,"{'context': 'trend', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 72}",f35da6dffdadde1d0277,0.73,0.58333333
s70_23eaa6cb46142212,session_liquidity_rotation,2h,range,liquidity_sweep_reclaim,none,volatility_recompression,time_exit,12,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'time_exit', 'time_stop_bars': 12}",e8bc4fedd82d857bfd5e,0.73,0.58333333
s70_66697fadef4debd8,funding_imbalance_revert,15m,trend,pullback_reclaim,none,failed_reclaim,trailing_atr,48,"{'context': 'trend', 'trigger': 'pullback_reclaim', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 48}",69d8d392956cfa9ad63d,0.73,0.58333333
s70_aab487786e7cfe73,multi_tf_bias_alignment,1h,range,liquidity_sweep_reclaim,none,structure_break,trailing_atr,8,"{'context': 'range', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 8}",cbb0dcf0efd53752657f,0.73,0.58333333
s70_bb4e6826ac9e05bf,structure_pullback_continuation,4h,transition,compression_breakout,none,volatility_recompression,scale_out_then_trail,12,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'none', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",86f891f766ee2ce5cad2,0.73,0.58333333
s70_d6eea3b5c3364852,trend_flush_recovery,4h,liquidity_rotation,pullback_reclaim,momentum_slope_confirm,failed_reclaim,scale_out_then_trail,36,"{'context': 'liquidity_rotation', 'trigger': 'pullback_reclaim', 'participation': 'momentum_slope_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 36}",f5bd48077250a8a77595,0.73,0.58333333
s70_0551c45f1f754082,multi_tf_bias_alignment,1h,range,funding_flush_reversion,oi_expansion_confirm,flow_reversal,scale_out_then_trail,24,"{'context': 'range', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 24}",3f2db0df09bb9b74cf7d,0.73,0.56666667
s70_6a8350ebd35cb468,open_interest_divergence_break,30m,trend,funding_flush_reversion,oi_expansion_confirm,flow_reversal,fixed_rr,16,"{'context': 'trend', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",f0cadf46b422008e271e,0.73,0.56666667
s70_775493c421c926b8,squeeze_flow_breakout,30m,vol_shock,oi_divergence_break,multi_tf_alignment_confirm,structure_break,time_exit,72,"{'context': 'vol_shock', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 72}",91cf714c9df10ac46830,0.73,0.56666667
s70_a763e489e7ca75a5,liquidity_sweep_reversal,15m,transition,oi_divergence_break,multi_tf_alignment_confirm,structure_break,trailing_atr,48,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'structure_break', 'exit_family': 'trailing_atr', 'time_stop_bars': 48}",892f612090f1e12964c3,0.73,0.56666667
s70_dca1e1a53f9959bc,session_liquidity_rotation,2h,range,funding_flush_reversion,oi_expansion_confirm,failed_reclaim,trailing_atr,36,"{'context': 'range', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",8216390ecd9f0266eb90,0.73,0.56666667
s70_fe75071022833926,structure_pullback_continuation,4h,transition,oi_divergence_break,oi_expansion_confirm,failed_reclaim,time_exit,36,"{'context': 'transition', 'trigger': 'oi_divergence_break', 'participation': 'oi_expansion_confirm', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 36}",73b530ccac1f2ece56ad,0.73,0.56666667
s70_0918edae917b9e4b,liquidity_sweep_reversal,15m,transition,pullback_reclaim,none,flow_reversal,scale_out_then_trail,12,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 12}",5ae156fbef350f2f8d79,0.73,0.55
s70_13fb92b0dddd3cde,crowded_side_squeeze,1h,vol_shock,liquidity_sweep_reclaim,none,failed_reclaim,time_exit,24,"{'context': 'vol_shock', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'time_exit', 'time_stop_bars': 24}",28ca187bdee13e4e493d,0.73,0.55
s70_1c19a77a424389ec,squeeze_flow_breakout,30m,vol_shock,pullback_reclaim,none,flow_reversal,fixed_rr,16,"{'context': 'vol_shock', 'trigger': 'pullback_reclaim', 'participation': 'none', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 16}",ba8501dafa8c96286d57,0.73,0.55
s70_549c6e3e7e74563b,flow_exhaustion_reversal,2h,liquidity_rotation,liquidity_sweep_reclaim,none,failed_reclaim,trailing_atr,36,"{'context': 'liquidity_rotation', 'trigger': 'liquidity_sweep_reclaim', 'participation': 'none', 'invalidation': 'failed_reclaim', 'exit_family': 'trailing_atr', 'time_stop_bars': 36}",d421d59f1e093813f45c,0.73,0.55
s70_dfede7718efd4cf3,session_liquidity_rotation,2h,range,session_rotation_break,momentum_slope_confirm,volatility_recompression,scale_out_then_trail,8,"{'context': 'range', 'trigger': 'session_rotation_break', 'participation': 'momentum_slope_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8}",f92aeecc4caab5ea084e,0.73,0.55
s70_fd48690165e27ad1,structure_pullback_continuation,4h,transition,pullback_reclaim,momentum_slope_confirm,flow_reversal,fixed_rr,12,"{'context': 'transition', 'trigger': 'pullback_reclaim', 'participation': 'momentum_slope_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 12}",28f743911e0824f0b96f,0.73,0.55
s70_0f76935cfba5dd49,squeeze_flow_breakout,30m,vol_shock,compression_breakout,oi_expansion_confirm,volatility_recompression,scale_out_then_trail,48,"{'context': 'vol_shock', 'trigger': 'compression_breakout', 'participation': 'oi_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 48}",a813773f605522f7850c,0.73,0.53333333
s70_842d7c748f3d4a99,crowded_side_squeeze,1h,vol_shock,funding_flush_reversion,oi_expansion_confirm,volatility_recompression,fixed_rr,72,"{'context': 'vol_shock', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'volatility_recompression', 'exit_family': 'fixed_rr', 'time_stop_bars': 72}",76c2d7fd9d60bfdd7632,0.73,0.53333333
s70_87f78578821198d7,regime_shift_entry,4h,liquidity_rotation,funding_flush_reversion,oi_expansion_confirm,flow_reversal,fixed_rr,12,"{'context': 'liquidity_rotation', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'fixed_rr', 'time_stop_bars': 12}",75e64b2e49974b5ba2da,0.73,0.53333333
s70_9ead2a72789bfe70,liquidity_sweep_reversal,15m,transition,compression_breakout,oi_expansion_confirm,structure_break,time_exit,36,"{'context': 'transition', 'trigger': 'compression_breakout', 'participation': 'oi_expansion_confirm', 'invalidation': 'structure_break', 'exit_family': 'time_exit', 'time_stop_bars': 36}",e06ba427fcf46a2b0707,0.73,0.53333333
s70_c047c6011d3ec500,volatility_reclaim_break,15m,trend,oi_divergence_break,multi_tf_alignment_confirm,flow_reversal,time_exit,16,"{'context': 'trend', 'trigger': 'oi_divergence_break', 'participation': 'multi_tf_alignment_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'time_exit', 'time_stop_bars': 16}",063bc29eb47f69995122,0.73,0.53333333
s70_eeef35170646d06a,flow_exhaustion_reversal,2h,liquidity_rotation,funding_flush_reversion,oi_expansion_confirm,flow_reversal,scale_out_then_trail,8,"{'context': 'liquidity_rotation', 'trigger': 'funding_flush_reversion', 'participation': 'oi_expansion_confirm', 'invalidation': 'flow_reversal', 'exit_family': 'scale_out_then_trail', 'time_stop_bars': 8}",e0f2e2225a75071d2aa7,0.73,0.53333333
